Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;16740;Battery;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:15.0594
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;16740;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:15.0627
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16740;NULL;NULL;NULL;1;NULL;NULL;TRUE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:15.0638
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;16768;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:17.6580
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;16779;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:17.8602
NULL;NULL;0.7813;ReceivingData;NULL;anonymous;MotorImagery;17147;NULL;NULL;1;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:24.6505
NULL;NULL;NULL;NULL;(0.673 0.683 0.684 0.704 0.753 0.781 0.672 0.666 );anonymous;NULL;17147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:24.6505
NULL;NULL;0.6180;ReceivingData;NULL;anonymous;Rest;17197;NULL;NULL;1;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:25.5608
NULL;NULL;NULL;NULL;(0.663 0.618 0.769 0.733 0.718 0.714 0.704 0.695 );anonymous;NULL;17197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:25.5608
NULL;NULL;0.7021;ReceivingData;NULL;anonymous;MotorImagery;17670;NULL;NULL;2;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:34.2665
NULL;NULL;NULL;NULL;(0.698 0.685 0.681 0.671 0.683 0.702 0.660 0.686 );anonymous;NULL;17670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:34.2665
NULL;NULL;0.6109;ReceivingData;NULL;anonymous;Rest;17694;NULL;NULL;2;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:34.7057
NULL;NULL;NULL;NULL;(0.698 0.695 0.702 0.658 0.611 0.702 0.710 0.696 );anonymous;NULL;17694;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:34.7062
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;17742;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:35.5871
NULL;NULL;0.6991;ReceivingData;NULL;anonymous;MotorImagery;17747;NULL;NULL;3;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:35.6293
NULL;NULL;NULL;NULL;(0.699 0.645 0.676 0.700 0.720 0.721 0.724 0.733 );anonymous;NULL;17747;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:35.6293
NULL;NULL;0.0023;ReceivingData;NULL;anonymous;Rest;17811;NULL;NULL;3;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:36.1205
NULL;NULL;NULL;NULL;(0.810 0.780 0.764 0.002 0.772 0.819 0.818 0.822 );anonymous;NULL;17811;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:36.1205
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;18181;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:39.0123
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;18181;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:39.0123
NULL;NULL;0.7199;ReceivingData;NULL;anonymous;MotorImagery;18240;NULL;NULL;4;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:39.4879
NULL;NULL;NULL;NULL;(0.706 0.705 0.720 0.675 0.674 0.678 0.684 0.720 );anonymous;NULL;18240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:39.4879
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;18298;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:39.9604
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;18300;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:39.9749
NULL;NULL;0.6200;ReceivingData;NULL;anonymous;Rest;18356;NULL;NULL;4;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:40.4346
NULL;NULL;NULL;NULL;(0.697 0.670 0.653 0.620 0.717 0.718 0.702 0.700 );anonymous;NULL;18356;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:40.4346
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;18386;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:40.6715
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;18435;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:41.0677
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;18526;NULL;NULL;NULL;1;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:41.8238
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;18542;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:41.9618
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;18543;NULL;NULL;NULL;2;NULL;NULL;TRUE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:41.9687
NULL;NULL;0.6987;ReceivingData;NULL;anonymous;MotorImagery;18643;NULL;NULL;5;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:43.8091
NULL;NULL;NULL;NULL;(0.699 0.696 0.699 0.673 0.648 0.656 0.671 0.698 );anonymous;NULL;18643;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:43.8091
NULL;NULL;0.6375;ReceivingData;NULL;anonymous;Rest;18647;NULL;NULL;5;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:43.8833
NULL;NULL;NULL;NULL;(0.699 0.696 0.699 0.712 0.672 0.648 0.637 0.698 );anonymous;NULL;18647;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:43.8833
NULL;NULL;0.6603;ReceivingData;NULL;anonymous;MotorImagery;18673;NULL;NULL;6;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:44.3621
NULL;NULL;NULL;NULL;(0.646 0.669 0.691 0.698 0.684 0.694 0.673 0.660 );anonymous;NULL;18673;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:44.3621
NULL;NULL;0.6280;ReceivingData;NULL;anonymous;Rest;18674;NULL;NULL;6;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:44.3802
NULL;NULL;NULL;NULL;(0.628 0.669 0.691 0.698 0.684 0.694 0.673 0.660 );anonymous;NULL;18674;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:44.3802
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;18733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:45.4856
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;19189;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.0575
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19189;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.0575
NULL;NULL;0.7092;ReceivingData;NULL;anonymous;MotorImagery;19189;NULL;NULL;7;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.0585
NULL;NULL;NULL;NULL;(0.700 0.698 0.687 0.709 0.657 0.667 0.675 0.690 );anonymous;NULL;19189;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.0585
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;19219;NULL;NULL;NULL;NULL;19.0000;0.0000;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;1;2023-12-12 10:01:49.2908
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19222;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.3155
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19224;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.3310
NULL;NULL;0.5953;ReceivingData;NULL;anonymous;Rest;19252;NULL;NULL;7;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.5505
NULL;NULL;NULL;NULL;(0.671 0.595 0.687 0.709 0.709 0.708 0.691 0.687 );anonymous;NULL;19252;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:49.5505
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19312;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:50.0231
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19331;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:50.1783
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19404;NULL;NULL;NULL;2;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:50.7528
NULL;NULL;0.7133;ReceivingData;NULL;anonymous;MotorImagery;19564;NULL;NULL;8;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:51.9672
NULL;NULL;NULL;NULL;(0.698 0.681 0.678 0.702 0.713 0.652 0.683 0.678 );anonymous;NULL;19564;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:51.9672
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;19573;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:52.0350
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;19574;NULL;NULL;NULL;3;NULL;NULL;TRUE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:52.0430
NULL;NULL;0.6310;ReceivingData;NULL;anonymous;Rest;19598;NULL;NULL;8;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:52.4725
NULL;NULL;NULL;NULL;(0.670 0.658 0.640 0.654 0.631 0.682 0.651 0.646 );anonymous;NULL;19598;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:52.4725
NULL;NULL;0.7748;ReceivingData;NULL;anonymous;MotorImagery;19710;NULL;NULL;9;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:54.4853
NULL;NULL;NULL;NULL;(0.773 0.775 0.645 0.689 0.712 0.736 0.756 0.774 );anonymous;NULL;19710;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:54.4853
NULL;NULL;0.6156;ReceivingData;NULL;anonymous;Rest;19760;NULL;NULL;9;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:55.3864
NULL;NULL;NULL;NULL;(0.779 0.766 0.746 0.731 0.706 0.616 0.824 0.816 );anonymous;NULL;19760;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:01:55.3874
NULL;NULL;0.7124;ReceivingData;NULL;anonymous;MotorImagery;21151;NULL;NULL;10;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:08.7931
NULL;NULL;NULL;NULL;(0.706 0.745 0.747 0.756 0.734 0.714 0.733 0.712 );anonymous;NULL;21151;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:08.7931
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;21151;NULL;NULL;NULL;NULL;19.0000;0.0000;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;1;2023-12-12 10:02:08.7941
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;21151;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;TRUE;NULL;2023-12-12 10:02:08.7941
NULL;NULL;0.6128;ReceivingData;NULL;anonymous;Rest;21208;NULL;NULL;10;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:09.8586
NULL;NULL;NULL;NULL;(0.649 0.613 0.736 0.725 0.681 0.648 0.668 0.674 );anonymous;NULL;21208;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:09.8586
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21231;NULL;NULL;NULL;3;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:10.2960
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;21232;NULL;NULL;NULL;NULL;18.0000;1.0000;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;2;2023-12-12 10:02:10.3134
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21233;NULL;NULL;NULL;3;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:10.3205
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21235;NULL;NULL;NULL;3;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:10.3368
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21288;NULL;NULL;NULL;3;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:10.7614
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21411;NULL;NULL;NULL;3;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:11.7232
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;21478;NULL;NULL;NULL;NULL;17.0000;1.0000;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;3;2023-12-12 10:02:12.2540
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21482;NULL;NULL;NULL;3;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:12.2837
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:12.8282
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21551;NULL;NULL;NULL;4;NULL;NULL;TRUE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:12.8484
NULL;NULL;0.6849;ReceivingData;NULL;anonymous;MotorImagery;21566;NULL;NULL;11;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:13.1231
NULL;NULL;NULL;NULL;(0.691 0.703 0.717 0.698 0.685 0.664 0.698 0.697 );anonymous;NULL;21566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:13.1231
NULL;NULL;0.6388;ReceivingData;NULL;anonymous;Rest;21619;NULL;NULL;11;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:14.1231
NULL;NULL;NULL;NULL;(0.661 0.669 0.671 0.673 0.703 0.691 0.690 0.639 );anonymous;NULL;21619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:14.1231
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;21740;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:16.4192
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;21784;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:17.2200
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21841;NULL;NULL;NULL;4;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:18.2406
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21843;NULL;NULL;NULL;4;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:18.2548
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21916;NULL;NULL;NULL;4;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:18.8313
NULL;NULL;0.7725;ReceivingData;NULL;anonymous;MotorImagery;21919;NULL;NULL;12;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:18.8627
NULL;NULL;NULL;NULL;(0.681 0.680 0.713 0.730 0.719 0.722 0.746 0.773 );anonymous;NULL;21919;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:18.8627
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21972;NULL;NULL;NULL;4;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:19.2625
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;21973;NULL;NULL;NULL;NULL;16.0000;0.0000;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;4;2023-12-12 10:02:19.2820
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21974;NULL;NULL;NULL;4;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:19.2886
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;22135;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:20.5603
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;22136;NULL;NULL;NULL;5;NULL;NULL;TRUE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:20.5819
NULL;NULL;0.5426;ReceivingData;NULL;anonymous;Rest;22151;NULL;NULL;12;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:20.8560
NULL;NULL;NULL;NULL;(0.695 0.543 0.653 0.662 0.668 0.665 0.669 0.693 );anonymous;NULL;22151;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:20.8560
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;22248;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:22.6289
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;22666;NULL;NULL;NULL;5;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:25.9015
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22667;NULL;NULL;NULL;5;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:25.9096
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22669;NULL;NULL;NULL;5;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:25.9248
NULL;NULL;0.6670;ReceivingData;NULL;anonymous;MotorImagery;22805;NULL;NULL;13;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:27.0252
NULL;NULL;NULL;NULL;(0.751 0.775 0.786 0.667 0.643 0.713 0.727 0.724 );anonymous;NULL;22805;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:27.0252
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22811;NULL;NULL;NULL;5;NULL;NULL;FALSE;3eceecb1-84e4-48dd-bb5e-6841f9e467ac;NULL;NULL;2023-12-12 10:02:27.0746
